datetime,bon_inflow,tda_inflow,jda_inflow,mcn_inflow
2018-09-07 00:00:00,105.091,101.074,97.247,96.451
2018-09-07 01:00:00,105.091,101.074,97.247,96.451
2018-09-07 02:00:00,105.091,101.074,97.247,96.451
2018-09-07 03:00:00,105.091,101.074,97.247,96.451
2018-09-07 04:00:00,105.091,101.074,97.247,96.451
2018-09-07 05:00:00,95.162,100.632,102.715,109.771
2018-09-07 06:00:00,95.162,100.632,102.715,109.771
2018-09-07 07:00:00,95.162,100.632,102.715,109.771
2018-09-07 08:00:00,95.162,100.632,102.715,109.771
2018-09-07 09:00:00,95.162,100.632,102.715,109.771
2018-09-07 10:00:00,95.162,100.632,102.715,109.771
2018-09-07 11:00:00,112.005,106.924,104.633,100.75
2018-09-07 12:00:00,112.005,106.924,104.633,100.75
2018-09-07 13:00:00,112.005,106.924,104.633,100.75
2018-09-07 14:00:00,112.005,106.924,104.633,100.75
2018-09-07 15:00:00,112.005,106.924,104.633,100.75
2018-09-07 16:00:00,112.005,106.924,104.633,100.75
2018-09-07 17:00:00,103.349,97.662,92.455,89.716
2018-09-07 18:00:00,103.349,97.662,92.455,89.716
2018-09-07 19:00:00,103.349,97.662,92.455,89.716
2018-09-07 20:00:00,103.349,97.662,92.455,89.716
2018-09-07 21:00:00,103.349,97.662,92.455,89.716
2018-09-07 22:00:00,103.349,97.662,92.455,89.716
2018-09-07 23:00:00,94.837,90.764,87.173,91.885
2018-09-08 00:00:00,94.837,90.764,87.173,91.885
2018-09-08 01:00:00,94.837,90.764,87.173,91.885
2018-09-08 02:00:00,94.837,90.764,87.173,91.885
2018-09-08 03:00:00,94.837,90.764,87.173,91.885
2018-09-08 04:00:00,94.837,90.764,87.173,91.885
2018-09-08 05:00:00,93.935,93.037,90.981,97.601
2018-09-08 06:00:00,93.935,93.037,90.981,97.601
2018-09-08 07:00:00,93.935,93.037,90.981,97.601
2018-09-08 08:00:00,93.935,93.037,90.981,97.601
2018-09-08 09:00:00,93.935,93.037,90.981,97.601
2018-09-08 10:00:00,93.935,93.037,90.981,97.601
2018-09-08 11:00:00,95.993,92.819,88.66,92.321
2018-09-08 12:00:00,95.993,92.819,88.66,92.321
2018-09-08 13:00:00,95.993,92.819,88.66,92.321
2018-09-08 14:00:00,95.993,92.819,88.66,92.321
2018-09-08 15:00:00,95.993,92.819,88.66,92.321
2018-09-08 16:00:00,95.993,92.819,88.66,92.321
2018-09-08 17:00:00,92.246,89.3,86.068,89.515
2018-09-08 18:00:00,92.246,89.3,86.068,89.515
2018-09-08 19:00:00,92.246,89.3,86.068,89.515
2018-09-08 20:00:00,92.246,89.3,86.068,89.515
2018-09-08 21:00:00,92.246,89.3,86.068,89.515
2018-09-08 22:00:00,92.246,89.3,86.068,89.515
2018-09-08 23:00:00,90.021,87.776,84.792,89.562
2018-09-09 00:00:00,90.021,87.776,84.792,89.562
2018-09-09 01:00:00,90.021,87.776,84.792,89.562
2018-09-09 02:00:00,90.021,87.776,84.792,89.562
2018-09-09 03:00:00,90.021,87.776,84.792,89.562
2018-09-09 04:00:00,90.021,87.776,84.792,89.562
2018-09-09 05:00:00,89.354,87.62,84.875,88.912
2018-09-09 06:00:00,89.354,87.62,84.875,88.912
2018-09-09 07:00:00,89.354,87.62,84.875,88.912
2018-09-09 08:00:00,89.354,87.62,84.875,88.912
2018-09-09 09:00:00,89.354,87.62,84.875,88.912
2018-09-09 10:00:00,89.354,87.62,84.875,88.912
2018-09-09 11:00:00,83.219,81.89,78.582,81.254
2018-09-09 12:00:00,83.219,81.89,78.582,81.254
2018-09-09 13:00:00,83.219,81.89,78.582,81.254
2018-09-09 14:00:00,83.219,81.89,78.582,81.254
2018-09-09 15:00:00,83.219,81.89,78.582,81.254
2018-09-09 16:00:00,83.219,81.89,78.582,81.254
2018-09-09 17:00:00,85.55,85.0,82.778,83.474
2018-09-09 18:00:00,85.55,85.0,82.778,83.474
2018-09-09 19:00:00,85.55,85.0,82.778,83.474
2018-09-09 20:00:00,85.55,85.0,82.778,83.474
2018-09-09 21:00:00,85.55,85.0,82.778,83.474
2018-09-09 22:00:00,85.55,85.0,82.778,83.474
2018-09-09 23:00:00,88.029,87.14,84.573,84.504
2018-09-10 00:00:00,88.029,87.14,84.573,84.504
2018-09-10 01:00:00,88.029,87.14,84.573,84.504
2018-09-10 02:00:00,88.029,87.14,84.573,84.504
2018-09-10 03:00:00,88.029,87.14,84.573,84.504
2018-09-10 04:00:00,88.029,87.14,84.573,84.504
2018-09-10 05:00:00,89.718,88.605,86.006,86.494
2018-09-10 06:00:00,89.718,88.605,86.006,86.494
2018-09-10 07:00:00,89.718,88.605,86.006,86.494
2018-09-10 08:00:00,89.718,88.605,86.006,86.494
2018-09-10 09:00:00,89.718,88.605,86.006,86.494
2018-09-10 10:00:00,89.718,88.605,86.006,86.494
2018-09-10 11:00:00,84.487,86.1,85.0,95.324
2018-09-10 12:00:00,84.487,86.1,85.0,95.324
2018-09-10 13:00:00,84.487,86.1,85.0,95.324
2018-09-10 14:00:00,84.487,86.1,85.0,95.324
2018-09-10 15:00:00,84.487,86.1,85.0,95.324
2018-09-10 16:00:00,84.487,86.1,85.0,95.324
2018-09-10 17:00:00,95.948,98.574,97.612,97.298
2018-09-10 18:00:00,95.948,98.574,97.612,97.298
2018-09-10 19:00:00,95.948,98.574,97.612,97.298
2018-09-10 20:00:00,95.948,98.574,97.612,97.298
2018-09-10 21:00:00,95.948,98.574,97.612,97.298
2018-09-10 22:00:00,95.948,98.574,97.612,97.298
2018-09-10 23:00:00,103.412,103.314,100.784,101.887
2018-09-11 00:00:00,103.412,103.314,100.784,101.887
2018-09-11 01:00:00,103.412,103.314,100.784,101.887
2018-09-11 02:00:00,103.412,103.314,100.784,101.887
2018-09-11 03:00:00,103.412,103.314,100.784,101.887
2018-09-11 04:00:00,103.412,103.314,100.784,101.887
2018-09-11 05:00:00,106.94,106.224,103.643,102.524
2018-09-11 06:00:00,106.94,106.224,103.643,102.524
2018-09-11 07:00:00,106.94,106.224,103.643,102.524
2018-09-11 08:00:00,106.94,106.224,103.643,102.524
2018-09-11 09:00:00,106.94,106.224,103.643,102.524
2018-09-11 10:00:00,106.94,106.224,103.643,102.524
2018-09-11 11:00:00,95.293,89.889,85.133,93.004
2018-09-11 12:00:00,95.293,89.889,85.133,93.004
2018-09-11 13:00:00,95.293,89.889,85.133,93.004
2018-09-11 14:00:00,95.293,89.889,85.133,93.004
2018-09-11 15:00:00,95.293,89.889,85.133,93.004
2018-09-11 16:00:00,95.293,89.889,85.133,93.004
2018-09-11 17:00:00,89.346,86.466,83.105,86.677
2018-09-11 18:00:00,89.346,86.466,83.105,86.677
2018-09-11 19:00:00,89.346,86.466,83.105,86.677
2018-09-11 20:00:00,89.346,86.466,83.105,86.677
2018-09-11 21:00:00,89.346,86.466,83.105,86.677
2018-09-11 22:00:00,89.346,86.466,83.105,86.677
2018-09-11 23:00:00,86.266,83.568,80.041,87.006
2018-09-12 00:00:00,86.266,83.568,80.041,87.006
2018-09-12 01:00:00,86.266,83.568,80.041,87.006
2018-09-12 02:00:00,86.266,83.568,80.041,87.006
2018-09-12 03:00:00,86.266,83.568,80.041,87.006
2018-09-12 04:00:00,86.266,83.568,80.041,87.006
2018-09-12 05:00:00,86.008,84.795,82.028,90.401
2018-09-12 06:00:00,86.008,84.795,82.028,90.401
2018-09-12 07:00:00,86.008,84.795,82.028,90.401
2018-09-12 08:00:00,86.008,84.795,82.028,90.401
2018-09-12 09:00:00,86.008,84.795,82.028,90.401
2018-09-12 10:00:00,86.008,84.795,82.028,90.401
2018-09-12 11:00:00,93.173,92.441,91.11,87.24
2018-09-12 12:00:00,93.173,92.441,91.11,87.24
2018-09-12 13:00:00,93.173,92.441,91.11,87.24
2018-09-12 14:00:00,93.173,92.441,91.11,87.24
2018-09-12 15:00:00,93.173,92.441,91.11,87.24
2018-09-12 16:00:00,93.173,92.441,91.11,87.24
2018-09-12 17:00:00,92.977,90.726,87.116,87.839
2018-09-12 18:00:00,92.977,90.726,87.116,87.839
2018-09-12 19:00:00,92.977,90.726,87.116,87.839
2018-09-12 20:00:00,92.977,90.726,87.116,87.839
2018-09-12 21:00:00,92.977,90.726,87.116,87.839
2018-09-12 22:00:00,92.977,90.726,87.116,87.839
2018-09-12 23:00:00,92.796,91.374,88.622,90.682
2018-09-13 00:00:00,92.796,91.374,88.622,90.682
2018-09-13 01:00:00,92.796,91.374,88.622,90.682
2018-09-13 02:00:00,92.796,91.374,88.622,90.682
2018-09-13 03:00:00,92.796,91.374,88.622,90.682
2018-09-13 04:00:00,92.796,91.374,88.622,90.682
2018-09-13 05:00:00,90.289,87.251,85.607,81.356
2018-09-13 06:00:00,90.289,87.251,85.607,81.356
2018-09-13 07:00:00,90.289,87.251,85.607,81.356
2018-09-13 08:00:00,90.289,87.251,85.607,81.356
2018-09-13 09:00:00,90.289,87.251,85.607,81.356
2018-09-13 10:00:00,90.289,87.251,85.607,81.356
2018-09-13 11:00:00,84.081,86.065,84.029,80.736
2018-09-13 12:00:00,84.081,86.065,84.029,80.736
2018-09-13 13:00:00,84.081,86.065,84.029,80.736
2018-09-13 14:00:00,84.081,86.065,84.029,80.736
2018-09-13 15:00:00,84.081,86.065,84.029,80.736
2018-09-13 16:00:00,84.081,86.065,84.029,80.736
2018-09-13 17:00:00,86.999,84.927,81.511,85.078
2018-09-13 18:00:00,86.999,84.927,81.511,85.078
2018-09-13 19:00:00,86.999,84.927,81.511,85.078
2018-09-13 20:00:00,86.999,84.927,81.511,85.078
2018-09-13 21:00:00,86.999,84.927,81.511,85.078
2018-09-13 22:00:00,86.999,84.927,81.511,85.078
2018-09-13 23:00:00,88.642,88.131,85.793,89.256
2018-09-14 00:00:00,88.642,88.131,85.793,89.256
2018-09-14 01:00:00,88.642,88.131,85.793,89.256
2018-09-14 02:00:00,88.642,88.131,85.793,89.256
2018-09-14 03:00:00,88.642,88.131,85.793,89.256
2018-09-14 04:00:00,88.642,88.131,85.793,89.256
2018-09-14 05:00:00,80.801,83.443,83.94,103.317
2018-09-14 06:00:00,80.801,83.443,83.94,103.317
2018-09-14 07:00:00,80.801,83.443,83.94,103.317
2018-09-14 08:00:00,80.801,83.443,83.94,103.317
2018-09-14 09:00:00,80.801,83.443,83.94,103.317
2018-09-14 10:00:00,80.801,83.443,83.94,103.317
2018-09-14 11:00:00,112.041,106.427,102.708,94.863
2018-09-14 12:00:00,112.041,106.427,102.708,94.863
2018-09-14 13:00:00,112.041,106.427,102.708,94.863
2018-09-14 14:00:00,112.041,106.427,102.708,94.863
2018-09-14 15:00:00,112.041,106.427,102.708,94.863
2018-09-14 16:00:00,112.041,106.427,102.708,94.863
2018-09-14 17:00:00,99.384,93.352,87.81,88.004
2018-09-14 18:00:00,99.384,93.352,87.81,88.004
2018-09-14 19:00:00,99.384,93.352,87.81,88.004
2018-09-14 20:00:00,99.384,93.352,87.81,88.004
2018-09-14 21:00:00,99.384,93.352,87.81,88.004
2018-09-14 22:00:00,99.384,93.352,87.81,88.004
2018-09-14 23:00:00,91.24,87.586,83.804,87.571
2018-09-15 00:00:00,91.24,87.586,83.804,87.571
2018-09-15 01:00:00,91.24,87.586,83.804,87.571
2018-09-15 02:00:00,91.24,87.586,83.804,87.571
2018-09-15 03:00:00,91.24,87.586,83.804,87.571
2018-09-15 04:00:00,91.24,87.586,83.804,87.571
2018-09-15 05:00:00,88.768,86.89,83.626,87.171
2018-09-15 06:00:00,88.768,86.89,83.626,87.171
2018-09-15 07:00:00,88.768,86.89,83.626,87.171
2018-09-15 08:00:00,88.768,86.89,83.626,87.171
2018-09-15 09:00:00,88.768,86.89,83.626,87.171
2018-09-15 10:00:00,88.768,86.89,83.626,87.171
2018-09-15 11:00:00,97.247,95.121,90.963,88.732
2018-09-15 12:00:00,97.247,95.121,90.963,88.732
2018-09-15 13:00:00,97.247,95.121,90.963,88.732
2018-09-15 14:00:00,97.247,95.121,90.963,88.732
2018-09-15 15:00:00,97.247,95.121,90.963,88.732
2018-09-15 16:00:00,97.247,95.121,90.963,88.732
2018-09-15 17:00:00,96.948,95.435,92.574,90.275
2018-09-15 18:00:00,96.948,95.435,92.574,90.275
2018-09-15 19:00:00,96.948,95.435,92.574,90.275
2018-09-15 20:00:00,96.948,95.435,92.574,90.275
2018-09-15 21:00:00,96.948,95.435,92.574,90.275
2018-09-15 22:00:00,96.948,95.435,92.574,90.275
2018-09-15 23:00:00,97.349,95.887,92.646,88.559
2018-09-16 00:00:00,97.349,95.887,92.646,88.559
2018-09-16 01:00:00,97.349,95.887,92.646,88.559
2018-09-16 02:00:00,97.349,95.887,92.646,88.559
2018-09-16 03:00:00,97.349,95.887,92.646,88.559
2018-09-16 04:00:00,97.349,95.887,92.646,88.559
2018-09-16 05:00:00,95.968,93.56,89.776,84.278
2018-09-16 06:00:00,95.968,93.56,89.776,84.278
2018-09-16 07:00:00,95.968,93.56,89.776,84.278
2018-09-16 08:00:00,95.968,93.56,89.776,84.278
2018-09-16 09:00:00,95.968,93.56,89.776,84.278
2018-09-16 10:00:00,95.968,93.56,89.776,84.278
2018-09-16 11:00:00,89.677,89.542,86.705,89.931
2018-09-16 12:00:00,89.677,89.542,86.705,89.931
2018-09-16 13:00:00,89.677,89.542,86.705,89.931
2018-09-16 14:00:00,89.677,89.542,86.705,89.931
2018-09-16 15:00:00,89.677,89.542,86.705,89.931
2018-09-16 16:00:00,89.677,89.542,86.705,89.931
2018-09-16 17:00:00,89.589,87.1,83.428,84.55
2018-09-16 18:00:00,89.589,87.1,83.428,84.55
2018-09-16 19:00:00,89.589,87.1,83.428,84.55
2018-09-16 20:00:00,89.589,87.1,83.428,84.55
2018-09-16 21:00:00,89.589,87.1,83.428,84.55
2018-09-16 22:00:00,89.589,87.1,83.428,84.55
2018-09-16 23:00:00,86.508,83.641,79.803,82.64
2018-09-17 00:00:00,86.508,83.641,79.803,82.64
2018-09-17 01:00:00,86.508,83.641,79.803,82.64
2018-09-17 02:00:00,86.508,83.641,79.803,82.64
2018-09-17 03:00:00,86.508,83.641,79.803,82.64
2018-09-17 04:00:00,86.508,83.641,79.803,82.64
2018-09-17 05:00:00,84.792,82.868,79.55,84.211
2018-09-17 06:00:00,84.792,82.868,79.55,84.211
2018-09-17 07:00:00,84.792,82.868,79.55,84.211
2018-09-17 08:00:00,84.792,82.868,79.55,84.211
2018-09-17 09:00:00,84.792,82.868,79.55,84.211
2018-09-17 10:00:00,84.792,82.868,79.55,84.211
2018-09-17 11:00:00,91.349,85.028,80.279,79.189
2018-09-17 12:00:00,91.349,85.028,80.279,79.189
2018-09-17 13:00:00,91.349,85.028,80.279,79.189
2018-09-17 14:00:00,91.349,85.028,80.279,79.189
2018-09-17 15:00:00,91.349,85.028,80.279,79.189
2018-09-17 16:00:00,91.349,85.028,80.279,79.189
2018-09-17 17:00:00,86.556,84.806,81.996,86.288
2018-09-17 18:00:00,86.556,84.806,81.996,86.288
2018-09-17 19:00:00,86.556,84.806,81.996,86.288
2018-09-17 20:00:00,86.556,84.806,81.996,86.288
2018-09-17 21:00:00,86.556,84.806,81.996,86.288
2018-09-17 22:00:00,86.556,84.806,81.996,86.288
2018-09-17 23:00:00,89.739,89.891,87.699,89.199
2018-09-18 00:00:00,89.739,89.891,87.699,89.199
2018-09-18 01:00:00,89.739,89.891,87.699,89.199
2018-09-18 02:00:00,89.739,89.891,87.699,89.199
2018-09-18 03:00:00,89.739,89.891,87.699,89.199
2018-09-18 04:00:00,89.739,89.891,87.699,89.199
2018-09-18 05:00:00,90.914,97.997,99.45,102.8
2018-09-18 06:00:00,90.914,97.997,99.45,102.8
2018-09-18 07:00:00,90.914,97.997,99.45,102.8
2018-09-18 08:00:00,90.914,97.997,99.45,102.8
2018-09-18 09:00:00,90.914,97.997,99.45,102.8
2018-09-18 10:00:00,90.914,97.997,99.45,102.8
2018-09-18 11:00:00,90.366,97.945,96.563,98.929
2018-09-18 12:00:00,90.366,97.945,96.563,98.929
2018-09-18 13:00:00,90.366,97.945,96.563,98.929
2018-09-18 14:00:00,90.366,97.945,96.563,98.929
2018-09-18 15:00:00,90.366,97.945,96.563,98.929
2018-09-18 16:00:00,90.366,97.945,96.563,98.929
2018-09-18 17:00:00,99.358,97.581,94.074,90.148
2018-09-18 18:00:00,99.358,97.581,94.074,90.148
2018-09-18 19:00:00,99.358,97.581,94.074,90.148
2018-09-18 20:00:00,99.358,97.581,94.074,90.148
2018-09-18 21:00:00,99.358,97.581,94.074,90.148
2018-09-18 22:00:00,99.358,97.581,94.074,90.148
2018-09-18 23:00:00,95.632,92.11,87.95,87.161
2018-09-19 00:00:00,95.632,92.11,87.95,87.161
2018-09-19 01:00:00,95.632,92.11,87.95,87.161
2018-09-19 02:00:00,95.632,92.11,87.95,87.161
2018-09-19 03:00:00,95.632,92.11,87.95,87.161
2018-09-19 04:00:00,95.632,92.11,87.95,87.161
2018-09-19 05:00:00,92.767,90.61,87.274,89.673
2018-09-19 06:00:00,92.767,90.61,87.274,89.673
2018-09-19 07:00:00,92.767,90.61,87.274,89.673
2018-09-19 08:00:00,92.767,90.61,87.274,89.673
2018-09-19 09:00:00,92.767,90.61,87.274,89.673
2018-09-19 10:00:00,92.767,90.61,87.274,89.673
2018-09-19 11:00:00,86.072,92.063,94.232,102.205
2018-09-19 12:00:00,86.072,92.063,94.232,102.205
2018-09-19 13:00:00,86.072,92.063,94.232,102.205
2018-09-19 14:00:00,86.072,92.063,94.232,102.205
2018-09-19 15:00:00,86.072,92.063,94.232,102.205
2018-09-19 16:00:00,86.072,92.063,94.232,102.205
2018-09-19 17:00:00,100.136,101.78,99.643,94.182
2018-09-19 18:00:00,100.136,101.78,99.643,94.182
2018-09-19 19:00:00,100.136,101.78,99.643,94.182
2018-09-19 20:00:00,100.136,101.78,99.643,94.182
2018-09-19 21:00:00,100.136,101.78,99.643,94.182
2018-09-19 22:00:00,100.136,101.78,99.643,94.182
2018-09-19 23:00:00,100.637,97.631,93.53,90.217
2018-09-20 00:00:00,100.637,97.631,93.53,90.217
2018-09-20 01:00:00,100.637,97.631,93.53,90.217
2018-09-20 02:00:00,100.637,97.631,93.53,90.217
2018-09-20 03:00:00,100.637,97.631,93.53,90.217
2018-09-20 04:00:00,100.637,97.631,93.53,90.217
2018-09-20 05:00:00,97.216,94.567,90.983,89.754
2018-09-20 06:00:00,97.216,94.567,90.983,89.754
2018-09-20 07:00:00,97.216,94.567,90.983,89.754
2018-09-20 08:00:00,97.216,94.567,90.983,89.754
2018-09-20 09:00:00,97.216,94.567,90.983,89.754
2018-09-20 10:00:00,97.216,94.567,90.983,89.754
2018-09-20 11:00:00,71.771,70.82,69.046,75.549
2018-09-20 12:00:00,71.771,70.82,69.046,75.549
2018-09-20 13:00:00,71.771,70.82,69.046,75.549
2018-09-20 14:00:00,71.771,70.82,69.046,75.549
2018-09-20 15:00:00,71.771,70.82,69.046,75.549
2018-09-20 16:00:00,71.771,70.82,69.046,75.549
2018-09-20 17:00:00,76.525,77.374,75.459,73.221
2018-09-20 18:00:00,76.525,77.374,75.459,73.221
2018-09-20 19:00:00,76.525,77.374,75.459,73.221
2018-09-20 20:00:00,76.525,77.374,75.459,73.221
2018-09-20 21:00:00,76.525,77.374,75.459,73.221
2018-09-20 22:00:00,76.525,77.374,75.459,73.221
2018-09-20 23:00:00,79.279,77.846,74.693,74.482
2018-09-21 00:00:00,79.279,77.846,74.693,74.482
2018-09-21 01:00:00,79.279,77.846,74.693,74.482
2018-09-21 02:00:00,79.279,77.846,74.693,74.482
2018-09-21 03:00:00,79.279,77.846,74.693,74.482
2018-09-21 04:00:00,79.279,77.846,74.693,74.482
2018-09-21 05:00:00,75.938,76.539,75.258,76.055
2018-09-21 06:00:00,75.938,76.539,75.258,76.055
2018-09-21 07:00:00,75.938,76.539,75.258,76.055
2018-09-21 08:00:00,75.938,76.539,75.258,76.055
2018-09-21 09:00:00,75.938,76.539,75.258,76.055
2018-09-21 10:00:00,75.938,76.539,75.258,76.055
2018-09-21 11:00:00,86.703,83.687,80.437,75.844
2018-09-21 12:00:00,86.703,83.687,80.437,75.844
2018-09-21 13:00:00,86.703,83.687,80.437,75.844
2018-09-21 14:00:00,86.703,83.687,80.437,75.844
2018-09-21 15:00:00,86.703,83.687,80.437,75.844
2018-09-21 16:00:00,86.703,83.687,80.437,75.844
2018-09-21 17:00:00,83.294,80.571,76.989,75.941
2018-09-21 18:00:00,83.294,80.571,76.989,75.941
2018-09-21 19:00:00,83.294,80.571,76.989,75.941
2018-09-21 20:00:00,83.294,80.571,76.989,75.941
2018-09-21 21:00:00,83.294,80.571,76.989,75.941
2018-09-21 22:00:00,83.294,80.571,76.989,75.941
2018-09-21 23:00:00,82.252,80.718,77.801,78.061
2018-09-22 00:00:00,82.252,80.718,77.801,78.061
2018-09-22 01:00:00,82.252,80.718,77.801,78.061
2018-09-22 02:00:00,82.252,80.718,77.801,78.061
2018-09-22 03:00:00,82.252,80.718,77.801,78.061
2018-09-22 04:00:00,82.252,80.718,77.801,78.061
2018-09-22 05:00:00,83.585,82.719,79.949,80.291
2018-09-22 06:00:00,83.585,82.719,79.949,80.291
2018-09-22 07:00:00,83.585,82.719,79.949,80.291
2018-09-22 08:00:00,83.585,82.719,79.949,80.291
2018-09-22 09:00:00,83.585,82.719,79.949,80.291
2018-09-22 10:00:00,83.585,82.719,79.949,80.291
2018-09-22 11:00:00,84.61,84.45,81.855,80.263
2018-09-22 12:00:00,84.61,84.45,81.855,80.263
2018-09-22 13:00:00,84.61,84.45,81.855,80.263
2018-09-22 14:00:00,84.61,84.45,81.855,80.263
2018-09-22 15:00:00,84.61,84.45,81.855,80.263
2018-09-22 16:00:00,84.61,84.45,81.855,80.263
2018-09-22 17:00:00,85.878,84.17,80.995,79.33
2018-09-22 18:00:00,85.878,84.17,80.995,79.33
2018-09-22 19:00:00,85.878,84.17,80.995,79.33
2018-09-22 20:00:00,85.878,84.17,80.995,79.33
2018-09-22 21:00:00,85.878,84.17,80.995,79.33
2018-09-22 22:00:00,85.878,84.17,80.995,79.33
2018-09-22 23:00:00,85.598,83.849,80.714,80.043
2018-09-23 00:00:00,85.598,83.849,80.714,80.043
2018-09-23 01:00:00,85.598,83.849,80.714,80.043
2018-09-23 02:00:00,85.598,83.849,80.714,80.043
2018-09-23 03:00:00,85.598,83.849,80.714,80.043
2018-09-23 04:00:00,85.598,83.849,80.714,80.043
2018-09-23 05:00:00,72.448,73.792,73.386,72.564
2018-09-23 06:00:00,72.448,73.792,73.386,72.564
2018-09-23 07:00:00,72.448,73.792,73.386,72.564
2018-09-23 08:00:00,72.448,73.792,73.386,72.564
2018-09-23 09:00:00,72.448,73.792,73.386,72.564
2018-09-23 10:00:00,72.448,73.792,73.386,72.564
2018-09-23 11:00:00,77.84,77.629,74.905,75.804
2018-09-23 12:00:00,77.84,77.629,74.905,75.804
2018-09-23 13:00:00,77.84,77.629,74.905,75.804
2018-09-23 14:00:00,77.84,77.629,74.905,75.804
2018-09-23 15:00:00,77.84,77.629,74.905,75.804
2018-09-23 16:00:00,77.84,77.629,74.905,75.804
2018-09-23 17:00:00,80.824,80.068,77.521,77.342
2018-09-23 18:00:00,80.824,80.068,77.521,77.342
2018-09-23 19:00:00,80.824,80.068,77.521,77.342
2018-09-23 20:00:00,80.824,80.068,77.521,77.342
2018-09-23 21:00:00,80.824,80.068,77.521,77.342
2018-09-23 22:00:00,80.824,80.068,77.521,77.342
2018-09-23 23:00:00,82.952,82.041,79.311,79.47
2018-09-24 00:00:00,82.952,82.041,79.311,79.47
2018-09-24 01:00:00,82.952,82.041,79.311,79.47
2018-09-24 02:00:00,82.952,82.041,79.311,79.47
2018-09-24 03:00:00,82.952,82.041,79.311,79.47
2018-09-24 04:00:00,82.952,82.041,79.311,79.47
2018-09-24 05:00:00,85.121,84.375,81.73,82.347
2018-09-24 06:00:00,85.121,84.375,81.73,82.347
2018-09-24 07:00:00,85.121,84.375,81.73,82.347
2018-09-24 08:00:00,85.121,84.375,81.73,82.347
2018-09-24 09:00:00,85.121,84.375,81.73,82.347
2018-09-24 10:00:00,85.121,84.375,81.73,82.347
2018-09-24 11:00:00,79.838,80.609,75.614,81.817
2018-09-24 12:00:00,79.838,80.609,75.614,81.817
2018-09-24 13:00:00,79.838,80.609,75.614,81.817
2018-09-24 14:00:00,79.838,80.609,75.614,81.817
2018-09-24 15:00:00,79.838,80.609,75.614,81.817
2018-09-24 16:00:00,79.838,80.609,75.614,81.817
2018-09-24 17:00:00,85.387,85.569,84.063,84.763
2018-09-24 18:00:00,85.387,85.569,84.063,84.763
2018-09-24 19:00:00,85.387,85.569,84.063,84.763
2018-09-24 20:00:00,85.387,85.569,84.063,84.763
2018-09-24 21:00:00,85.387,85.569,84.063,84.763
2018-09-24 22:00:00,85.387,85.569,84.063,84.763
2018-09-24 23:00:00,90.194,90.236,87.941,89.726
2018-09-25 00:00:00,90.194,90.236,87.941,89.726
2018-09-25 01:00:00,90.194,90.236,87.941,89.726
2018-09-25 02:00:00,90.194,90.236,87.941,89.726
2018-09-25 03:00:00,90.194,90.236,87.941,89.726
2018-09-25 04:00:00,90.194,90.236,87.941,89.726
2018-09-25 05:00:00,103.877,101.04,97.66,111.321
2018-09-25 06:00:00,103.877,101.04,97.66,111.321
2018-09-25 07:00:00,103.877,101.04,97.66,111.321
2018-09-25 08:00:00,103.877,101.04,97.66,111.321
2018-09-25 09:00:00,103.877,101.04,97.66,111.321
2018-09-25 10:00:00,103.877,101.04,97.66,111.321
2018-09-25 11:00:00,111.067,113.651,113.353,113.726
2018-09-25 12:00:00,111.067,113.651,113.353,113.726
2018-09-25 13:00:00,111.067,113.651,113.353,113.726
2018-09-25 14:00:00,111.067,113.651,113.353,113.726
2018-09-25 15:00:00,111.067,113.651,113.353,113.726
2018-09-25 16:00:00,111.067,113.651,113.353,113.726
2018-09-25 17:00:00,115.537,111.801,107.755,102.741
2018-09-25 18:00:00,115.537,111.801,107.755,102.741
2018-09-25 19:00:00,115.537,111.801,107.755,102.741
2018-09-25 20:00:00,115.537,111.801,107.755,102.741
2018-09-25 21:00:00,115.537,111.801,107.755,102.741
2018-09-25 22:00:00,115.537,111.801,107.755,102.741
2018-09-25 23:00:00,109.783,106.409,102.67,99.492
2018-09-26 00:00:00,109.783,106.409,102.67,99.492
2018-09-26 01:00:00,109.783,106.409,102.67,99.492
2018-09-26 02:00:00,109.783,106.409,102.67,99.492
2018-09-26 03:00:00,109.783,106.409,102.67,99.492
2018-09-26 04:00:00,109.783,106.409,102.67,99.492
2018-09-26 05:00:00,114.366,119.875,122.74,108.948
2018-09-26 06:00:00,114.366,119.875,122.74,108.948
2018-09-26 07:00:00,114.366,119.875,122.74,108.948
2018-09-26 08:00:00,114.366,119.875,122.74,108.948
2018-09-26 09:00:00,114.366,119.875,122.74,108.948
2018-09-26 10:00:00,114.366,119.875,122.74,108.948
2018-09-26 11:00:00,107.97,105.757,103.495,99.927
2018-09-26 12:00:00,107.97,105.757,103.495,99.927
2018-09-26 13:00:00,107.97,105.757,103.495,99.927
2018-09-26 14:00:00,107.97,105.757,103.495,99.927
2018-09-26 15:00:00,107.97,105.757,103.495,99.927
2018-09-26 16:00:00,107.97,105.757,103.495,99.927
2018-09-26 17:00:00,104.564,101.585,97.792,91.592
2018-09-26 18:00:00,104.564,101.585,97.792,91.592
2018-09-26 19:00:00,104.564,101.585,97.792,91.592
2018-09-26 20:00:00,104.564,101.585,97.792,91.592
2018-09-26 21:00:00,104.564,101.585,97.792,91.592
2018-09-26 22:00:00,104.564,101.585,97.792,91.592
2018-09-26 23:00:00,100.067,96.919,93.284,92.303
2018-09-27 00:00:00,100.067,96.919,93.284,92.303
