Date Time,mcn_soc,jda_soc,tda_soc,bon_soc
2018-09-07 00:00:00,0.5509065550906485,0.507242324254797,0.8302957546655065,0.6386861313868604
2018-09-07 01:00:00,0.6011157601115684,0.507242324254797,0.8302957546655065,0.6605839416058412
2018-09-07 02:00:00,0.6211994421199449,0.5206643923717991,0.8302957546655065,0.6605839416058412
2018-09-07 03:00:00,0.6513249651324884,0.5206643923717991,0.8302957546655065,0.6167883211678831
2018-09-07 04:00:00,0.6714086471408507,0.5206643923717991,0.8302957546655065,0.6605839416058412
2018-09-07 05:00:00,0.6914923291492272,0.507242324254797,0.8302957546655065,0.6386861313868604
2018-09-07 06:00:00,0.6747559274755872,0.493820256137802,0.8014842300556566,0.6386861313868604
2018-09-07 07:00:00,0.6881450488145049,0.507242324254797,0.8014842300556566,0.6386861313868604
2018-09-07 08:00:00,0.6747559274755872,0.5206643923717991,0.7910073120157151,0.6605839416058412
2018-09-07 09:00:00,0.6379358437935707,0.5340864604887869,0.8014842300556566,0.6605839416058412
2018-09-07 10:00:00,0.6245467224546672,0.5206643923717991,0.8014842300556566,0.682481751824815
2018-09-07 11:00:00,0.5776847977684838,0.5340864604887869,0.8014842300556566,0.7043795620437923
2018-09-07 12:00:00,0.5542538354253708,0.5300598400536956,0.8014842300556566,0.7043795620437923
2018-09-07 13:00:00,0.537517433751745,0.5340864604887869,0.8014842300556566,0.7043795620437923
2018-09-07 14:00:00,0.514086471408632,0.5340864604887869,0.8014842300556566,0.682481751824815
2018-09-07 15:00:00,0.463877266387712,0.5340864604887869,0.7910073120157151,0.7043795620437923
2018-09-07 16:00:00,0.45718270571826736,0.5340864604887869,0.7910073120157151,0.7043795620437923
2018-09-07 17:00:00,0.4437935843793497,0.5206643923717991,0.7910073120157151,0.7043795620437923
2018-09-07 18:00:00,0.43709902370989084,0.5206643923717991,0.7621957874058722,0.7043795620437923
2018-09-07 19:00:00,0.3868898186889709,0.507242324254797,0.7045727381861866,0.682481751824815
2018-09-07 20:00:00,0.39693165969316624,0.493820256137802,0.7910073120157151,0.7043795620437923
2018-09-07 21:00:00,0.3567642956764274,0.480398188020807,0.7333842627960294,0.7262773722627731
2018-09-07 22:00:00,0.39693165969316624,0.507242324254797,0.7621957874058722,0.7481751824817504
2018-09-07 23:00:00,0.41366806136680623,0.5206643923717991,0.7045727381861866,0.7481751824817504
2018-09-08 00:00:00,0.40362622036261087,0.5448241149823829,0.6809996725963146,0.7262773722627731
2018-09-08 01:00:00,0.45718270571826736,0.507242324254797,0.7045727381861866,0.7043795620437923
2018-09-08 02:00:00,0.4873082287308108,0.493820256137802,0.7045727381861866,0.682481751824815
2018-09-08 03:00:00,0.4906555090655331,0.493820256137802,0.7621957874058722,0.7043795620437923
2018-09-08 04:00:00,0.4806136680613662,0.507242324254797,0.7621957874058722,0.7262773722627731
2018-09-08 05:00:00,0.46052998605298967,0.5206643923717991,0.7910073120157151,0.7262773722627731
2018-09-08 06:00:00,0.4873082287308108,0.5206643923717991,0.7621957874058722,0.7262773722627731
2018-09-08 07:00:00,0.4906555090655331,0.507242324254797,0.7333842627960294,0.7700729927007313
2018-09-08 08:00:00,0.4839609483960885,0.5206643923717991,0.7621957874058722,0.8357664233576632
2018-09-08 09:00:00,0.4873082287308108,0.5206643923717991,0.7333842627960294,0.8795620437956213
2018-09-08 10:00:00,0.4672245467224485,0.5206643923717991,0.8014842300556566,0.8795620437956213
2018-09-08 11:00:00,0.45383542538354504,0.507242324254797,0.7621957874058722,0.9014598540145986
2018-09-08 12:00:00,0.46052998605298967,0.507242324254797,0.7910073120157151,0.8357664233576632
2018-09-08 13:00:00,0.463877266387712,0.493820256137802,0.7621957874058722,0.8357664233576632
2018-09-08 14:00:00,0.46052998605298967,0.493820256137802,0.7621957874058722,0.8357664233576632
2018-09-08 15:00:00,0.447140864714072,0.507242324254797,0.7621957874058722,0.8357664233576632
2018-09-08 16:00:00,0.447140864714072,0.507242324254797,0.7910073120157151,0.7919708029197086
2018-09-08 17:00:00,0.46052998605298967,0.493820256137802,0.7621957874058722,0.7919708029197086
2018-09-08 18:00:00,0.42370990237097317,0.480398188020807,0.7333842627960294,0.8138686131386823
2018-09-08 19:00:00,0.43375174337516853,0.480398188020807,0.7621957874058722,0.8138686131386823
2018-09-08 20:00:00,0.41366806136680623,0.507242324254797,0.7333842627960294,0.8357664233576632
2018-09-08 21:00:00,0.430404463040432,0.5206643923717991,0.7621957874058722,0.8357664233576632
2018-09-08 22:00:00,0.4069735006973332,0.5206643923717991,0.7910073120157151,0.8576642335766405
2018-09-08 23:00:00,0.430404463040432,0.5206643923717991,0.7910073120157151,0.8576642335766405
2018-09-09 00:00:00,0.42370990237097317,0.5206643923717991,0.7621957874058722,0.7700729927007313
2018-09-09 01:00:00,0.41701534170152854,0.507242324254797,0.7621957874058722,0.8138686131386823
2018-09-09 02:00:00,0.39693165969316624,0.507242324254797,0.7333842627960294,0.8138686131386823
2018-09-09 03:00:00,0.40362622036261087,0.5206643923717991,0.7595765578958833,0.8138686131386823
2018-09-09 04:00:00,0.42036262203625085,0.5206643923717991,0.7333842627960294,0.7700729927007313
2018-09-09 05:00:00,0.43709902370989084,0.5206643923717991,0.7333842627960294,0.7481751824817504
2018-09-09 06:00:00,0.4672245467224485,0.507242324254797,0.7333842627960294,0.7700729927007313
2018-09-09 07:00:00,0.4672245467224485,0.507242324254797,0.7333842627960294,0.7481751824817504
2018-09-09 08:00:00,0.4839609483960885,0.493820256137802,0.7333842627960294,0.7043795620437923
2018-09-09 09:00:00,0.49400278940028386,0.493820256137802,0.7621957874058722,0.7043795620437923
2018-09-09 10:00:00,0.520781032078105,0.493820256137802,0.7333842627960294,0.682481751824815
2018-09-09 11:00:00,0.5709902370990108,0.507242324254797,0.7621957874058722,0.682481751824815
2018-09-09 12:00:00,0.5676429567642884,0.493820256137802,0.7621957874058722,0.6605839416058412
2018-09-09 13:00:00,0.5408647140864673,0.493820256137802,0.7621957874058722,0.6167883211678831
2018-09-09 14:00:00,0.5274755927475496,0.480398188020807,0.7621957874058722,0.6167883211678831
2018-09-09 15:00:00,0.514086471408632,0.46697611990381205,0.7621957874058722,0.5948905109489022
2018-09-09 16:00:00,0.4806136680613662,0.493820256137802,0.7910073120157151,0.5948905109489022
2018-09-09 17:00:00,0.463877266387712,0.5206643923717991,0.8014842300556566,0.6605839416058412
2018-09-09 18:00:00,0.45718270571826736,0.5340864604887869,0.7910073120157151,0.7700729927007313
2018-09-09 19:00:00,0.430404463040432,0.5206643923717991,0.7045727381861866,0.7919708029197086
2018-09-09 20:00:00,0.430404463040432,0.493820256137802,0.6809996725963146,0.8138686131386823
2018-09-09 21:00:00,0.43375174337516853,0.480398188020807,0.6783804430863256,0.8357664233576632
2018-09-09 22:00:00,0.46052998605298967,0.507242324254797,0.7307650332860476,0.8576642335766405
2018-09-09 23:00:00,0.4672245467224485,0.5340864604887869,0.7045727381861866,0.8138686131386823
2018-09-10 00:00:00,0.46052998605298967,0.5340864604887869,0.7045727381861866,0.7919708029197086
2018-09-10 01:00:00,0.4906555090655331,0.507242324254797,0.7333842627960294,0.8138686131386823
2018-09-10 02:00:00,0.5274755927475496,0.480398188020807,0.7045727381861866,0.8138686131386823
2018-09-10 03:00:00,0.520781032078105,0.480398188020807,0.7333842627960294,0.7700729927007313
2018-09-10 04:00:00,0.5776847977684838,0.507242324254797,0.7307650332860476,0.7919708029197086
2018-09-10 05:00:00,0.6145048814504719,0.5206643923717991,0.7621957874058722,0.8138686131386823
2018-09-10 06:00:00,0.6044630404463049,0.507242324254797,0.7333842627960294,0.7700729927007313
2018-09-10 07:00:00,0.5877266387726507,0.480398188020807,0.7621957874058722,0.7481751824817504
2018-09-10 08:00:00,0.6178521617851942,0.46697611990381205,0.7333842627960294,0.7262773722627731
2018-09-10 09:00:00,0.6211994421199449,0.480398188020807,0.7910073120157151,0.7262773722627731
2018-09-10 10:00:00,0.658019525801933,0.493820256137802,0.7910073120157151,0.7262773722627731
2018-09-10 11:00:00,0.6145048814504719,0.493820256137802,0.7910073120157151,0.7481751824817504
2018-09-10 12:00:00,0.5977684797768319,0.480398188020807,0.7621957874058722,0.7481751824817504
2018-09-10 13:00:00,0.6379358437935707,0.480398188020807,0.7595765578958833,0.7481751824817504
2018-09-10 14:00:00,0.5977684797768319,0.46831832671550444,0.7910073120157151,0.7700729927007313
2018-09-10 15:00:00,0.5843793584379284,0.480398188020807,0.7910073120157151,0.7919708029197086
2018-09-10 16:00:00,0.6078103207810273,0.507242324254797,0.7910073120157151,0.7700729927007313
2018-09-10 17:00:00,0.6044630404463049,0.493820256137802,0.7621957874058722,0.7481751824817504
2018-09-10 18:00:00,0.6178521617851942,0.507242324254797,0.7621957874058722,0.7481751824817504
2018-09-10 19:00:00,0.6044630404463049,0.507242324254797,0.7910073120157151,0.7700729927007313
2018-09-10 20:00:00,0.6044630404463049,0.5206643923717991,0.7621957874058722,0.7919708029197086
2018-09-10 21:00:00,0.6245467224546672,0.5340864604887869,0.7910073120157151,0.7700729927007313
2018-09-10 22:00:00,0.6546722454672107,0.547508528605789,0.7621957874058722,0.8138686131386823
2018-09-10 23:00:00,0.6546722454672107,0.547508528605789,0.7333842627960294,0.8138686131386823
2018-09-11 00:00:00,0.6714086471408507,0.5340864604887869,0.7307650332860476,0.7919708029197086
2018-09-11 01:00:00,0.6847977684797684,0.528717633241996,0.7307650332860476,0.7700729927007313
2018-09-11 02:00:00,0.741701534170133,0.5340864604887869,0.7621957874058722,0.8138686131386823
2018-09-11 03:00:00,0.748396094839606,0.547508528605789,0.7621957874058722,0.8138686131386823
2018-09-11 04:00:00,0.7550906555090506,0.5609305967227769,0.7621957874058722,0.7919708029197086
2018-09-11 05:00:00,0.7517433751743283,0.5407974945472844,0.7307650332860476,0.7722627737226251
2018-09-11 06:00:00,0.731659693165966,0.5206643923717991,0.7621957874058722,0.7700729927007313
2018-09-11 07:00:00,0.748396094839606,0.5206643923717991,0.7910073120157151,0.8357664233576632
2018-09-11 08:00:00,0.7517433751743283,0.5340864604887869,0.7910073120157151,0.8138686131386823
2018-09-11 09:00:00,0.7450488145048837,0.547508528605789,0.7910073120157151,0.7700729927007313
2018-09-11 10:00:00,0.7283124128312437,0.5340864604887869,0.7910073120157151,0.7700729927007313
2018-09-11 11:00:00,0.7182705718270483,0.507242324254797,0.7910073120157151,0.7919708029197086
2018-09-11 12:00:00,0.7048814504881449,0.493820256137802,0.793626541525704,0.7700729927007313
2018-09-11 13:00:00,0.6479776847977661,0.507242324254797,0.7910073120157151,0.7481751824817504
2018-09-11 14:00:00,0.6546722454672107,0.5206643923717991,0.7621957874058722,0.7481751824817504
2018-09-11 15:00:00,0.658019525801933,0.5206643923717991,0.7621957874058722,0.7700729927007313
