datetime,bon_inflow,tda_inflow,jda_inflow,mcn_inflow
2023-11-22 16:00:00,121.65588916113803,129.97337999054076,104.81607428707085,120.29165708218221
2023-11-22 17:00:00,118.45588916113803,112.26350956213508,104.38980767275403,119.81173137045002
2023-11-22 18:00:00,118.86164656359118,101.57337999054076,104.28980767275404,121.14667565424915
2023-11-22 19:00:00,119.26452526481773,101.64754411456025,103.66354105843722,141.4715827939144
2023-11-22 20:00:00,120.95876786236462,101.87337999054076,105.48980767275403,142.49165708218223
2023-11-22 21:00:00,122.75588916113804,101.94943181917859,127.81607428707085,142.98161993804857
2023-11-22 22:00:00,125.35876786236459,102.48136271432824,132.28980767275402,143.5567127983828
2023-11-22 23:00:00,126.05876786236459,115.9292590570529,133.71607428707108,145.24147136151322
2023-11-23 00:00:00,126.05588916113804,129.98745773349725,139.38980767275402,142.89686137491816
2023-11-23 01:00:00,129.4443743562318,132.14522450462772,139.76354105843697,143.1816199380483
2023-11-23 02:00:00,130.85588916113804,130.96539726675343,127.96354105843722,143.45150850564713
2023-11-23 03:00:00,129.85588916113804,130.5212763332654,127.38980767275403,143.1964899335799
2023-11-23 04:00:00,127.55013175868488,130.38934543811575,125.08980767275403,134.15150850564712
2023-11-23 05:00:00,124.85588916113804,130.95930224758422,127.61607428707084,111.95150850564687
2023-11-23 06:00:00,122.7530104599115,131.19732816190322,128.0635410584372,92.81135992911177
2023-11-23 07:00:00,123.25588916113804,132.48325041894657,128.16354105843698,91.46154564978076
2023-11-23 08:00:00,124.05588916113804,133.11329360947792,128.28980767275402,91.82139707324541
2023-11-23 09:00:00,123.96164656359113,131.16539726675342,127.61607428707109,92.15634135704482
2023-11-23 10:00:00,124.65588916113803,133.28325041894658,127.51607428707085,92.39128564084398
2023-11-23 11:00:00,126.05588916113804,133.39732816190323,131.78980767275402,113.14630421291093
2023-11-23 12:00:00,128.45588916113803,130.70342318107208,131.6635410584372,132.74147136151322
2023-11-23 13:00:00,128.15588916113805,132.19123314273406,131.68980767275403,150.25150850564688
2023-11-23 14:00:00,129.15876786236464,131.47149228592258,117.18980767275403,149.2213970732454
2023-11-23 15:00:00,127.75301045991145,132.11329360947792,107.31607428707085,149.03663851011527
2023-11-23 16:00:00,124.95876786236462,132.20342318107225,107.08980767275403,148.57158279391467
2023-11-23 17:00:00,122.3616465635912,130.64333680000942,107.18980767275403,149.03663851011527
2023-11-23 18:00:00,117.05588916113804,117.84333680000941,107.76354105843721,148.24667565424915
2023-11-23 19:00:00,115.45876786236458,107.02737135243457,108.18980767275403,148.5065270777138
2023-11-23 20:00:00,115.55588916113804,105.91938862864707,116.88980767275403,147.52176851458364
2023-11-23 21:00:00,118.25876786236458,106.81329360947792,130.58980767275403,149.02660136598163
2023-11-23 22:00:00,121.65588916113803,106.82925905705291,131.81607428707085,149.19165708218222
2023-11-23 23:00:00,122.75876786236462,107.6372417808404,132.31607428707107,148.88645278944628
2023-11-24 00:00:00,123.05588916113804,115.4433368000094,129.28980767275402,148.69165708218222
2023-11-24 01:00:00,124.44437435623175,143.3973281619031,130.58980767275403,149.10169422631586
2023-11-24 02:00:00,127.55588916113804,142.76728497137174,128.83727444412014,149.2013227849779
2023-11-24 03:00:00,130.2530104599115,142.42127633326544,130.66354105843698,148.51656422184772
2023-11-24 04:00:00,130.45301045991147,143.57526769515925,131.88980767275402,148.15634135704482
2023-11-24 05:00:00,129.8530104599115,141.3254836478161,131.68980767275403,146.61656422184774
2023-11-24 06:00:00,126.9530104599115,121.57526769515923,132.08980767275403,126.82139707324541
2023-11-24 07:00:00,126.45876786236458,120.25930224758424,132.16354105843698,103.04147136151322
2023-11-24 08:00:00,127.15876786236458,119.63535407622206,132.36354105843722,101.39648993357991
2023-11-24 09:00:00,124.65876786236463,121.99732816190307,131.91607428707084,101.82622992464339
2023-11-24 10:00:00,124.05588916113804,142.35131952379675,130.989807672754,101.7964899335799
2023-11-24 11:00:00,124.95588916113803,141.1353540762221,132.68980767275403,121.12622992464338
2023-11-24 12:00:00,125.75588916113804,141.07526769515908,133.18980767275403,141.39648993358017
2023-11-24 13:00:00,126.35876786236459,141.38136271432825,132.36354105843722,141.91656422184747
2023-11-24 14:00:00,128.3530104599115,141.08136271432824,131.88980767275402,140.66154564978078
2023-11-24 15:00:00,130.15588916113805,141.72127633326556,122.61607428707084,120.52660136598162
2023-11-24 16:00:00,128.65876786236458,139.08136271432824,107.31607428707109,119.7868242307845
2023-11-24 17:00:00,120.95876786236462,128.17337999054075,105.18980767275403,118.95671279838281
2023-11-24 18:00:00,115.35876786236459,120.10531088569057,105.16354105843698,130.0266013659816
2023-11-24 19:00:00,115.15588916113803,103.53535407622192,106.08980767275403,130.40169422631584
2023-11-24 20:00:00,123.35876786236459,101.50531088569058,106.68980767275403,131.6968613749184
2023-11-24 21:00:00,118.05876786236463,101.23535407622207,116.11607428707109,131.04667565424916
2023-11-24 22:00:00,118.15876786236458,101.35131952379675,141.589807672754,130.3715827939144
